Area,Year,Item,Area Harvested,Production,Yeild
Bangladesh,Y2014,Fruit Primary,429331,4172215,97179
Bangladesh,Y2015,Fruit Primary,444275,4516921,101669
Bangladesh,Y2016,Fruit Primary,374027,4730184,126466
Bangladesh,Y2017,Fruit Primary,395402,4975874,125843
Bangladesh,Y2018,Fruit Primary,389619,4857392,124670
Bangladesh,Y2019,Fruit Primary,468674,4896712,104480
Bangladesh,Y1961,Oilcrops,353693,208485,5895
Bangladesh,Y1962,Oilcrops,360968,216614,6001
Bangladesh,Y1963,Oilcrops,357271,216614,6063
Bangladesh,Y1964,Oilcrops,321708,208486,6481
Bangladesh,Y1965,Oilcrops,308735,235919,7641
Bangladesh,Y1966,Oilcrops,337161,260196,7717
Bangladesh,Y1967,Oilcrops,352861,290744,8240
Bangladesh,Y1968,Oilcrops,359293,302754,8426
Bangladesh,Y1969,Oilcrops,366272,313719,8565
Bangladesh,Y1970,Oilcrops,341015,271080,7949
Bangladesh,Y1971,Oilcrops,342448,274814,8025
Bangladesh,Y1972,Oilcrops,315535,243863,7729
Bangladesh,Y1973,Oilcrops,320469,237437,7409
Bangladesh,Y1974,Oilcrops,322503,237743,7372
Bangladesh,Y1975,Oilcrops,356647,264836,7426
Bangladesh,Y1976,Oilcrops,353906,255804,7228
Bangladesh,Y1977,Oilcrops,366429,271846,7419
Bangladesh,Y1978,Oilcrops,411347,316251,7688
Bangladesh,Y1979,Oilcrops,580745,405792,6987
Bangladesh,Y1980,Oilcrops,575994,433633,7528
Bangladesh,Y1981,Oilcrops,620612,437242,7045
Bangladesh,Y1982,Oilcrops,613987,458633,7470
Bangladesh,Y1983,Oilcrops,604167,464933,7695
Bangladesh,Y1984,Oilcrops,606907,475620,7837
Bangladesh,Y1985,Oilcrops,621614,507288,8161
Bangladesh,Y1986,Oilcrops,597111,476887,7987
Bangladesh,Y1987,Oilcrops,572728,457370,7986
Bangladesh,Y1988,Oilcrops,563217,481274,8545
Bangladesh,Y1989,Oilcrops,587519,473616,8061
Bangladesh,Y1990,Oilcrops,588925,484964,8235
Bangladesh,Y1991,Oilcrops,585359,480680,8212
Bangladesh,Y1992,Oilcrops,587687,513413,8736
Bangladesh,Y1993,Oilcrops,578253,560799,9698
Bangladesh,Y1994,Oilcrops,591885,507835,8580
Bangladesh,Y1995,Oilcrops,593387,520365,8769
Bangladesh,Y1996,Oilcrops,590966,511257,8651
Bangladesh,Y1997,Oilcrops,588213,519620,8834
Bangladesh,Y1998,Oilcrops,576093,521695,9056
Bangladesh,Y1999,Oilcrops,526048,494740,9405
Bangladesh,Y2000,Oilcrops,447229,436340,9757
Bangladesh,Y2001,Oilcrops,434387,425270,9790
Bangladesh,Y2002,Oilcrops,421027,426243,10124
Bangladesh,Y2003,Oilcrops,414967,413769,9971
Bangladesh,Y2004,Oilcrops,408791,464800,11370
Bangladesh,Y2005,Oilcrops,391726,758120,19353
Bangladesh,Y2006,Oilcrops,387958,701850,18091
Bangladesh,Y2007,Oilcrops,385897,726019,18814
Bangladesh,Y2008,Oilcrops,402091,738619,18369
Bangladesh,Y2009,Oilcrops,410080,711135,17341
Bangladesh,Y2010,Oilcrops,420623,829769,19727
Bangladesh,Y2011,Oilcrops,430834,767934,17824
Bangladesh,Y2012,Oilcrops,450797,838839,18608
Bangladesh,Y2013,Oilcrops,466826,858657,18394
Bangladesh,Y2014,Oilcrops,489351,910976,18616
Bangladesh,Y2015,Oilcrops,511788,991655,19376
Bangladesh,Y2016,Oilcrops,513859,994506,19354
Bangladesh,Y2017,Oilcrops,557525,1093810,19619
Bangladesh,Y2018,Oilcrops,530523,1156149,21793
Bangladesh,Y2019,Oilcrops,469314,1035436,22063
Bangladesh,Y1961,Pulses,364991,253600,6948
Bangladesh,Y1962,Pulses,378322,257648,6810
Bangladesh,Y1963,Pulses,367799,249520,6784
Bangladesh,Y1964,Pulses,380631,273792,7193
Bangladesh,Y1965,Pulses,381036,272776,7159
Bangladesh,Y1966,Pulses,410257,292008,7118
Bangladesh,Y1967,Pulses,409200,283860,6937
Bangladesh,Y1968,Pulses,386676,290813,7521
Bangladesh,Y1969,Pulses,439762,339339,7716
Bangladesh,Y1970,Pulses,450636,351411,7798
Bangladesh,Y1971,Pulses,473715,365517,7716
Bangladesh,Y1972,Pulses,566585,409682,7231
Bangladesh,Y1973,Pulses,637880,445083,6978
Bangladesh,Y1974,Pulses,722947,507216,7016
Bangladesh,Y1975,Pulses,785000,554600,7065
Bangladesh,Y1976,Pulses,903000,622800,6897
Bangladesh,Y1977,Pulses,993000,648200,6528
Bangladesh,Y1978,Pulses,942000,631000,6699
Bangladesh,Y1979,Pulses,877600,586500,6683
Bangladesh,Y1980,Pulses,908300,572300,6301
Bangladesh,Y1981,Pulses,885300,553000,6246
Bangladesh,Y1982,Pulses,819600,535000,6528
Bangladesh,Y1983,Pulses,805500,532600,6612
Bangladesh,Y1984,Pulses,791800,547300,6912
Bangladesh,Y1985,Pulses,777500,545700,7019
Bangladesh,Y1986,Pulses,737840,522020,7075
Bangladesh,Y1987,Pulses,721825,519653,7199
Bangladesh,Y1988,Pulses,736951,533040,7233
Bangladesh,Y1989,Pulses,737001,500087,6785
Bangladesh,Y1990,Pulses,734251,512426,6979
Bangladesh,Y1991,Pulses,725368,522315,7201
Bangladesh,Y1992,Pulses,718854,519640,7229
Bangladesh,Y1993,Pulses,713115,516660,7245
Bangladesh,Y1994,Pulses,709760,533000,7510
Bangladesh,Y1995,Pulses,741360,531945,7175
Bangladesh,Y1996,Pulses,698450,526945,7544
Bangladesh,Y1997,Pulses,690136,523990,7593
Bangladesh,Y1998,Pulses,648926,489600,7545
Bangladesh,Y1999,Pulses,547860,419995,7666
Bangladesh,Y2000,Pulses,495822,383000,7725
Bangladesh,Y2001,Pulses,470729,370000,7860
Bangladesh,Y2002,Pulses,474498,344000,7250
Bangladesh,Y2003,Pulses,451842,345000,7635
Bangladesh,Y2004,Pulses,399020,320200,8025
Bangladesh,Y2005,Pulses,381285,315785,8282
Bangladesh,Y2006,Pulses,339121,282260,8323
Bangladesh,Y2007,Pulses,311553,261825,8404
Bangladesh,Y2008,Pulses,224085,202077,9018
Bangladesh,Y2009,Pulses,235243,204877,8709
Bangladesh,Y2010,Pulses,243762,256538,10524
Bangladesh,Y2011,Pulses,262432,233681,8904
Bangladesh,Y2012,Pulses,281165,239570,8521
Bangladesh,Y2013,Pulses,281798,267670,9499
Bangladesh,Y2014,Pulses,336071,354464,10547
Bangladesh,Y2015,Pulses,358074,378326,10566
Bangladesh,Y2016,Pulses,373928,378251,10116
Bangladesh,Y2017,Pulses,372825,387011,10381
Bangladesh,Y2018,Pulses,354563,380508,10732
Bangladesh,Y2019,Pulses,354152,393427,11109
Bangladesh,Y1961,Roots and Tubers,92847,673408,72529
Bangladesh,Y1962,Roots and Tubers,94847,686296,72358
Bangladesh,Y1963,Roots and Tubers,98871,732712,74108
Bangladesh,Y1964,Roots and Tubers,99442,724104,72817
Bangladesh,Y1965,Roots and Tubers,101442,841320,82936
Bangladesh,Y1966,Roots and Tubers,104800,947800,90439
Bangladesh,Y1967,Roots and Tubers,129100,1333500,103292
Bangladesh,Y1968,Roots and Tubers,142900,1484300,103870
Bangladesh,Y1969,Roots and Tubers,154169,1605526,104141
Bangladesh,Y1970,Roots and Tubers,158141,1716754,108558
Bangladesh,Y1971,Roots and Tubers,159335,1694496,106348
Bangladesh,Y1972,Roots and Tubers,143469,1499914,104546
Bangladesh,Y1973,Roots and Tubers,143258,1450076,101221
Bangladesh,Y1974,Roots and Tubers,140636,1366912,97195
Bangladesh,Y1975,Roots and Tubers,160421,1599050,99678
Bangladesh,Y1976,Roots and Tubers,167479,1693624,101125
Bangladesh,Y1977,Roots and Tubers,147967,1490901,100759
Bangladesh,Y1978,Roots and Tubers,161870,1696672,104817
Bangladesh,Y1979,Roots and Tubers,169577,1704271,100501
Bangladesh,Y1980,Roots and Tubers,168837,1708390,101186
Bangladesh,Y1981,Roots and Tubers,170035,1703286,100173
Bangladesh,Y1982,Roots and Tubers,173890,1786678,102748
Bangladesh,Y1983,Roots and Tubers,176155,1844653,104718
Bangladesh,Y1984,Roots and Tubers,175460,1860719,106048
Bangladesh,Y1985,Roots and Tubers,172765,1841985,106618
Bangladesh,Y1986,Roots and Tubers,164250,1714770,104400
Bangladesh,Y1987,Roots and Tubers,157920,1617450,102422
Bangladesh,Y1988,Roots and Tubers,174433,1833195,105095
Bangladesh,Y1989,Roots and Tubers,163515,1633218,99882
Bangladesh,Y1990,Roots and Tubers,168627,1577367,93542
Bangladesh,Y1991,Roots and Tubers,173868,1719440,98893
Bangladesh,Y1992,Roots and Tubers,176532,1849510,104769
Bangladesh,Y1993,Roots and Tubers,174901,1817555,103919
Bangladesh,Y1994,Roots and Tubers,176010,1864990,105959
Bangladesh,Y1995,Roots and Tubers,177200,1903400,107415
Bangladesh,Y1996,Roots and Tubers,177585,1926665,108493
Bangladesh,Y1997,Roots and Tubers,177174,1913735,108014
Bangladesh,Y1998,Roots and Tubers,177989,1950800,109602
Bangladesh,Y1999,Roots and Tubers,286115,3145000,109921
Bangladesh,Y2000,Roots and Tubers,284093,3311000,116546
Bangladesh,Y2001,Roots and Tubers,288259,3573000,123951
Bangladesh,Y2002,Roots and Tubers,275656,3340000,121166
Bangladesh,Y2003,Roots and Tubers,282091,3717940,131799
Bangladesh,Y2004,Roots and Tubers,306566,4227615,137902
Bangladesh,Y2005,Roots and Tubers,361401,5166817,142966
Bangladesh,Y2006,Roots and Tubers,407292,5676095,139362
Bangladesh,Y2007,Roots and Tubers,378609,5471090,144505
Bangladesh,Y2008,Roots and Tubers,433578,6955221,160415
Bangladesh,Y2009,Roots and Tubers,426697,5573025,130608
Bangladesh,Y2010,Roots and Tubers,466071,8236633,176725
Bangladesh,Y2011,Roots and Tubers,490570,8623928,175794
Bangladesh,Y2012,Roots and Tubers,455013,8458361,185893
Bangladesh,Y2013,Roots and Tubers,471042,8866000,188221
Bangladesh,Y2014,Roots and Tubers,487600,9209472,188874
Bangladesh,Y2015,Roots and Tubers,496273,9508918,191607
Bangladesh,Y2016,Roots and Tubers,500374,9733471,194524
Bangladesh,Y2017,Roots and Tubers,525475,10478659,199413
Bangladesh,Y2018,Roots and Tubers,501394,9991228,199269
Bangladesh,Y2019,Roots and Tubers,491409,9890963,201278
Bangladesh,Y1961,Vegetables Primary,157150,806500,51320
Bangladesh,Y1962,Vegetables Primary,150350,779200,51826
Bangladesh,Y1963,Vegetables Primary,163000,807900,49564
Bangladesh,Y1964,Vegetables Primary,164400,838200,50985
Bangladesh,Y1965,Vegetables Primary,164850,905700,54941
Bangladesh,Y1966,Vegetables Primary,166284,1026315,61721
Bangladesh,Y1967,Vegetables Primary,175876,1110950,63167
Bangladesh,Y1968,Vegetables Primary,177948,1160427,65212
Bangladesh,Y1969,Vegetables Primary,168499,1128965,67001
Bangladesh,Y1970,Vegetables Primary,171408,1153326,67285
Bangladesh,Y1971,Vegetables Primary,170362,1136646,66719
Bangladesh,Y1972,Vegetables Primary,149488,941470,62980
Bangladesh,Y1973,Vegetables Primary,149805,885163,59088
Bangladesh,Y1974,Vegetables Primary,152851,890143,58236
Bangladesh,Y1975,Vegetables Primary,159984,990379,61905
Bangladesh,Y1976,Vegetables Primary,163146,950995,58291
Bangladesh,Y1977,Vegetables Primary,159159,896754,56343
Bangladesh,Y1978,Vegetables Primary,163677,949758,58026
Bangladesh,Y1979,Vegetables Primary,165450,960466,58052
Bangladesh,Y1980,Vegetables Primary,169193,966205,57107
Bangladesh,Y1981,Vegetables Primary,168946,943900,55870
Bangladesh,Y1982,Vegetables Primary,178733,1014888,56782
Bangladesh,Y1983,Vegetables Primary,184474,1059473,57432
Bangladesh,Y1984,Vegetables Primary,186728,1082830,57990
Bangladesh,Y1985,Vegetables Primary,187109,1073727,57385
Bangladesh,Y1986,Vegetables Primary,189620,1076255,56759
Bangladesh,Y1987,Vegetables Primary,192103,1079075,56172
Bangladesh,Y1988,Vegetables Primary,198920,1135520,57084
Bangladesh,Y1989,Vegetables Primary,207869,1149120,55281
Bangladesh,Y1990,Vegetables Primary,200778,1234114,61467
Bangladesh,Y1991,Vegetables Primary,218949,1270840,58043
Bangladesh,Y1992,Vegetables Primary,220461,1283450,58217
Bangladesh,Y1993,Vegetables Primary,225215,1319325,58581
Bangladesh,Y1994,Vegetables Primary,228303,1348990,59088
Bangladesh,Y1995,Vegetables Primary,231459,1390105,60058
Bangladesh,Y1996,Vegetables Primary,237811,1420800,59745
Bangladesh,Y1997,Vegetables Primary,240270,1462365,60863
Bangladesh,Y1998,Vegetables Primary,245368,1475610,60139
Bangladesh,Y1999,Vegetables Primary,304774,1688000,55385
Bangladesh,Y2000,Vegetables Primary,290568,1723000,59298
Bangladesh,Y2001,Vegetables Primary,291025,1710000,58758
Bangladesh,Y2002,Vegetables Primary,296128,1743300,58870
Bangladesh,Y2003,Vegetables Primary,300842,1743645,57959
Bangladesh,Y2004,Vegetables Primary,333438,2008640,60240
Bangladesh,Y2005,Vegetables Primary,381764,2471290,64733
Bangladesh,Y2006,Vegetables Primary,413487,2807690,67903
Bangladesh,Y2007,Vegetables Primary,443599,3091180,69684
Bangladesh,Y2008,Vegetables Primary,464492,3267946,70355
Bangladesh,Y2009,Vegetables Primary,453539,3220524,71009
Bangladesh,Y2010,Vegetables Primary,475186,3472597,73079
Bangladesh,Y2011,Vegetables Primary,492688,3762736,76372
Bangladesh,Y2012,Vegetables Primary,499963,3908899,78184
Bangladesh,Y2013,Vegetables Primary,506727,3974685,78438
Bangladesh,Y2014,Vegetables Primary,534551,4393000,82181
Bangladesh,Y2015,Vegetables Primary,566771,5058058,89243
Bangladesh,Y2016,Vegetables Primary,572895,5204172,90840
Bangladesh,Y2017,Vegetables Primary,616549,5823913,94460
Bangladesh,Y2018,Vegetables Primary,616749,5759325,93382
Bangladesh,Y2019,Vegetables Primary,651132,6300864,96768
